country,income_cat,gdp_pc_pp,gdp_pc_pp_A,pop,share1,urbanization_rate,gdp_pc_cd,T_rebuild_K,pi,income_elast,rho,shareable,max_increased_spending,prepare_scaleup,borrow_abi,avg_prod_k,protection,tau_tax,dK,dKtot,delta_W,delta_W_tot,average_aid_cost_pc,axfin,c,dc,dc_npv_post,dc_npv_pre,dk,dw,fa,gamma_SP,help_fee,help_needed,help_received,k,n,shew,social,v,v_shew,dWpc_currency,wprime,dWref,dWtot_currency,risk,resilience,risk_to_assets,income_losses_pre,income_losses_post
Ecuador,poor,10424.26415,10462.44133,16385068,0.047,0.63976,5968.984138000002,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4708333333333333,0.25747347179967145,1,0.187818578207,37.31630109884371,611430131.013029,5.3766039457245026e-06,88.09602125976429,54.665024891412365,0.09100455000000002,2434.463216205116,43.01208732688537,42.12470759485932,51.03582372732692,37.31630109884371,5.3766039457245026e-06,0.007413619252976048,0.3279179178219006,2.287149704994025,29.77401931433589,11.198265837461625,8469.698777734573,1.0,0.4800000000000001,0.28609722899999995,0.6056850967092442,0.5475393274251569,389.3563519293071,1.3808953980287697e-08,5.15299084588492e-07,6379630302.593628,0.03735096754328766,0.09584099736382108,0.003579753981852399,13.719522628483212,4.808406496015614
Ecuador,total,10424.26415,10462.44133,16385068,0.047,0.63976,5968.984138000002,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.4708333333333333,0.25747347179967145,1,0.187818578207,198.51500057576723,3252681783.4539843,3.718073516348766e-06,60.92088739437366,10.933004978282474,0.15908827000000003,10424.264150000005,198.51500057576723,235.54719629433754,235.54719629433754,198.51500057576723,3.718073516348766e-06,0.007196741465966837,1.0,10.933004978282474,29.06978694483372,10.933004978282474,40486.75025484046,1.0,0.48000000000000015,0.21804457620000006,0.681137019341868,0.6157478654850488,269.2509165905196,1.3808953980287697e-08,2.7412845073475555e-06,4411694577.397991,0.02582924921281082,0.737286257330264,0.019043550481763958,37.03219571857031,37.03219571857031
"Egypt, Arab Rep.",nonpoor,10319.25693,10319.25693,95688681,0.091,0.43222,3514.490097,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4708333333333333,0.4927783418827425,1,0.11753683112499998,9.40002454694282,899475950.2645812,1.6364731699302926e-07,15.659195912251855,0.5970526801687388,0.05446996999999999,11728.97924626679,9.38091971756157,13.306604947653023,13.216122308009787,9.40002454694282,1.6364731699302926e-07,0.0006319522596414875,1.155236092643818,0.5416492775193111,1.4373450410211182,0.45116663787607303,23747.196330007086,1.0,0.48000000000000015,0.12472626199999996,0.6499999999999998,0.5875999999999998,11.672505477193349,1.4019896354966477e-08,1.3178736988227905e-07,1116926653.077907,0.0011311381775231514,0.8053133549870095,0.0009109206806950606,3.816097761066967,3.9065804007102027
"Egypt, Arab Rep.",poor,10319.25693,10319.25693,95688681,0.091,0.43222,3514.490097,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4708333333333333,0.4927783418827425,1,0.11753683112499998,2.4102991779302894,230638349.1515338,1.4745153843889857e-07,14.109443224639,2.388210720674955,0.020687629999999995,4680.367664932835,2.486718495455291,3.1414333727911146,3.5033639313640674,2.4102991779302894,1.4745153843889857e-07,0.0008796014140303711,0.37905562942472837,0.2216136105977098,1.8590787690392798,0.5835441691706627,9716.069306633432,1.0,0.48000000000000015,0.102200403,0.30000000000000004,0.2712,10.517305884837345,1.4019896354966477e-08,3.379214465904356e-08,1006387127.7936234,0.0010191921720895988,0.2291745818104601,0.0002335729398231283,1.093064753433778,0.7311341948608252
"Egypt, Arab Rep.",total,10319.25693,10319.25693,95688681,0.091,0.43222,3514.490097,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4708333333333333,0.4927783418827425,1,0.11753683112499998,8.002079473140316,765708430.0419717,1.6040816128220315e-07,15.349245374729291,0.47764214413499106,0.047713502000000005,10319.256930000003,8.002079473140316,11.273570632680643,11.273570632680643,8.002079473140316,1.6040816128220315e-07,0.0006814820905192644,1.0000000000000004,0.477642144134991,1.5216917866247508,0.47764214413499106,20940.970925332367,1.0,0.48000000000000015,0.12022109019999998,0.5800000000000001,0.5243200000000001,11.44146555872215,1.4019896354966477e-08,1.1218832483763199e-07,1094818748.0210507,0.001108748976436441,0.6993928734103567,0.0007754511325206744,3.271491159540327,3.271491159540327
El Salvador,nonpoor,7989.9972560000015,7989.9972560000015,6344722,0.059,0.67189,4223.584579,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.13424357530792413,1,0.19638632487799998,255.90726942533973,1623660482.2828803,5.013815295153976e-06,31.81126420709993,11.28988107487177,0.2072156,9407.831602328519,255.21644543453803,274.7072548958905,273.11611053940027,255.90726942533973,5.013815295153976e-06,0.006814153763285919,1.1908032060644818,10.601376775432538,29.56062961935886,9.010232418942309,69861.1990820145,1.0,0.48000000000000015,0.21880238600000004,0.5399999999999998,0.48816,243.6494922574582,2.0577983761427276e-08,5.266055634665836e-06,1545888293.8147247,0.03049431488533895,1.0503090609970533,0.032028455232968815,17.208841114060533,18.79998547055078
El Salvador,poor,7989.9972560000015,7989.9972560000015,6344722,0.059,0.67189,4223.584579,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.13424357530792413,1,0.19638632487799998,37.4652656905639,237706695.46276593,5.072245706058762e-06,32.181988920636556,45.15952429948708,0.041189099999999985,2318.659870685918,40.228561653770896,36.68542381030548,43.05000123626638,37.4652656905639,5.072245706058762e-06,0.006925247706588787,0.2367871757420729,2.7540171977569403,29.915269562260665,9.11859462371786,18148.486541262417,1.0,0.48000000000000015,0.17347937799999996,0.30000000000000004,0.2712,246.4889546451345,2.0577983761427276e-08,7.709596289979825e-07,1563903893.293987,0.03084969202712007,0.15199571820368965,0.004689021096024754,5.584735545702479,-0.7798418802584237
El Salvador,total,7989.9972560000015,7989.9972560000015,6344722,0.059,0.67189,4223.584579,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.4583333333333333,0.13424357530792413,1,0.19638632487799998,212.21886867838452,1346469724.918857,5.025501377334933e-06,31.885409149807256,9.031904859897416,0.17401030000000003,7989.997256000001,212.21886867838452,227.1028886787735,227.10288867877352,212.21886867838452,5.025501377334933e-06,0.006836372551946494,1.0,9.031904859897416,29.631557607939232,9.031904859897416,59518.65657386412,1.0,0.48000000000000015,0.20973778440000004,0.492,0.444768,244.21738473499343,2.0577983761427276e-08,4.367036433532265e-06,1549491413.710577,0.03056539031369517,0.8689752734379196,0.026560568405579996,14.884020000389,14.884020000388972
Estonia,nonpoor,28109.81704,27735.13851,1316481,0.075,0.6746800000000001,17574.68736,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,1,0.3616829822499999,73.27310174864749,96462646.26316121,2.249630939682207e-07,0.29615963891037717,0.0,0.36489649999999996,32508.553764807548,73.37268692137565,88.62563095973626,88.62563095973626,73.27310174864749,2.249630939682207e-07,0.0038803766188406892,1.1218901739053027,0.0,26.566985321629044,0.0,118365.44985848926,1.0,0.0,0.38545619999999986,0.15953124118078685,0.15953124118078685,72.135543336945,3.1186164761720647e-09,2.285107023735642e-07,94965072.2277647,0.002566204654918131,1.015769735127508,0.0026066730226091675,15.352529211088765,15.352529211088765
Estonia,poor,28109.81704,27735.13851,1316481,0.075,0.6746800000000001,17574.68736,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,1,0.3616829822499999,34.585750040530314,45531482.79910739,5.727660073694848e-07,0.7540355661477866,0.0,0.2434072,10514.870140769794,34.187409349617674,41.29439511647429,41.29439511647429,34.585750040530314,5.727660073694848e-07,0.0040606503927207065,0.5124393043787878,0.0,27.16163618374914,0.0,28390.977385076192,1.0,0.0,0.5428596999999998,0.3,0.3,183.6602903068493,3.1186164761720647e-09,1.0785968991716649e-07,241785282.64345127,0.006533670782897749,0.18831370669591335,0.0012303797634582653,6.708645075943977,6.708645075943977
Estonia,total,28109.81704,27735.13851,1316481,0.075,0.6746800000000001,17574.68736,3.0,0.2,1.5,0.06,0.8,0.05,0.0,0.4,0.2800603915970392,1,0.3616829822499999,65.53563140702407,86276413.57035045,2.9452367664847356e-07,0.3877348243578592,0.0,0.3405986400000002,28109.81704,65.53563140702407,79.15938379108387,79.15938379108387,65.53563140702407,2.9452367664847356e-07,0.003916431373616695,0.9999999999999998,0.0,26.685915494053067,0.0,100370.55536380666,1.0,0.0,0.41693689999999994,0.18762499294462948,0.18762499294462948,94.44049273092588,3.1186164761720647e-09,2.043804998822847e-07,124329114.31090203,0.0033596978805140554,0.6939357209173422,0.0023314143707789878,13.623752384059799,13.623752384059799
Ethiopia,nonpoor,1608.293476,1608.293476,102403196,0.066,0.19922,706.7577541,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5791666666666667,0.3781161653838428,1,0.09860583592755474,6.01436607613508,615890308.1102114,1.4630119245863042e-06,149.8170968637485,0.520751399400768,0.16398839999999998,1878.4732305878933,5.982411712866763,7.822478071846196,7.780203569906509,6.01436607613508,1.4630119245863042e-06,0.003839751442393549,1.1519486046022287,0.4874512275900225,1.0481597203016406,0.4451767256503358,4976.806907507747,1.0,0.6399999999999999,0.11302275672644554,0.37256003423258055,0.3248723498508101,6.420475101250679,2.2786661446616563e-07,1.3704732359290578e-06,657477170.2064931,0.003992104175675136,0.9367478233757981,0.003739594897253118,1.7658374937714285,1.8081119957111156
Ethiopia,poor,1608.293476,1608.293476,102403196,0.066,0.19922,706.7577541,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5791666666666667,0.3781161653838428,1,0.09860583592755474,0.8369059112011108,85701840.05828592,1.3407063974993638e-06,137.29262000158124,2.083005597603072,0.09488184999999999,527.5744576484217,0.9647233642743811,1.085537166640344,1.2546351743990907,0.8369059112011108,1.3407063974993638e-06,0.0024202093969684885,0.392205581591085,0.13320068724298206,0.711756247224476,0.3022986950017288,1359.9598541029936,1.0,0.6399999999999999,0.13614118053113064,0.2999999999999999,0.26159999999999983,5.883733343913951,2.2786661446616563e-07,1.9070291661211857e-07,602513098.8285557,0.0036583704601895373,0.14224062551488575,0.0005203689026225402,0.41772926319797987,0.24863125543923315
Ethiopia,total,1608.293476,1608.293476,102403196,0.066,0.19922,706.7577541,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.5791666666666667,0.3781161653838428,1,0.09860583592755474,4.978874043148285,509852614.4998264,1.4385508191689162e-06,147.31220149131505,0.41660111952061435,0.15016709,1608.2934759999996,4.978874043148285,6.475089890805025,6.475089890805024,4.978874043148285,1.4385508191689162e-06,0.0035558430333085364,1.0,0.4166011195206143,0.9808790256862077,0.41660111952061424,4253.437496826798,1.0,0.6400000000000001,0.11764644148738257,0.3580480273860644,0.31221787988064814,6.313126749783334,2.2786661446616563e-07,1.1345191720656696e-06,646484355.9309057,0.003925357432578016,0.788654218501024,0.0030957496983270013,1.4962158476567389,1.4962158476567398
Fiji,nonpoor,8447.264216,8862.740443,898760,0.076,0.54099,5153.351544,3.0,0.2,1.5,0.06,0.8,0.05,1.0,0.7,0.33613901941237423,1,0.131434908688,264.5220633996728,237741849.70108992,5.2708913188236886e-06,4.737266281705978,57.96055248068778,0.6,9753.161268660722,262.98188410269256,338.6891217576604,331.582968839033,264.5220633996728,5.2708913188236886e-06,0.04034449826216169,1.1243049157548537,53.86924729908228,68.88046527882322,46.763094380454845,29195.47553159408,1.0,0.8,0.18634736699999999,0.28,0.2352,278.4350968197143,1.8930412792883544e-08,5.0075118529811175e-06,250246327.61768645,0.03296157071686348,0.9500313229942768,0.03131452463611123,67.06090543936023,74.16705835798763
Fiji,poor,8447.264216,8862.740443,898760,0.076,0.54099,5153.351544,3.0,0.2,1.5,0.06,0.8,0.05,1.0,0.7,0.33613901941237423,1,0.131434908688,82.51254519465013,74158975.11914374,6.759609697041852e-06,6.075266811313333,231.84220992275112,0.6,3223.676005357119,88.67326238257097,83.37983332662938,111.80444500113914,82.51254519465013,6.759609697041852e-06,0.03865891936398566,0.5027803369805841,16.365220726422017,66.01003615572013,44.78983240093174,8869.446395541705,1.0,0.8,0.25328870500000006,0.3,0.252,357.0767194037614,1.8930412792883544e-08,1.5619965411261864e-06,320926272.3313246,0.04227128574094093,0.23107791886412452,0.009767960736727373,29.291899806489013,0.8672881319792509
Fiji,total,8447.264216,8862.740443,898760,0.076,0.54099,5153.351544,3.0,0.2,1.5,0.06,0.8,0.05,1.0,0.7,0.33613901941237423,1,0.131434908688,228.12015975866834,205025274.78470075,5.5686349944673225e-06,5.00486638762745,46.36844198455023,0.6000000000000001,8447.264216000005,228.12015975866834,287.6272640714543,287.6272640714543,228.12015975866834,5.5686349944673225e-06,0.04000738248252649,1.0,46.36844198455024,68.30637945420261,46.36844198455023,25130.26970438361,1.0,0.8,0.1997356346000001,0.28400000000000014,0.23856000000000005,294.1634213365238,1.8930412792883544e-08,4.318408790610133e-06,264382316.56041414,0.03482351372167898,0.7754878520320792,0.027005211856234466,59.50710431278597,59.50710431278597
Finland,,39521.5602,39422.64698,5495096,0.094,0.8435799999999999,43090.24751,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8916666666666666,0.21799096857432496,1,0.357808437848,,,,,,,,,,,,,,,,,,,,,,,,,1.8707257964933888e-09,,,,,,,
Finland,,39521.5602,39422.64698,5495096,0.094,0.8435799999999999,43090.24751,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8916666666666666,0.21799096857432496,1,0.357808437848,,,,,,,,,,,,,,,,,,,,,,,,,1.8707257964933888e-09,,,,,,,
Finland,,39521.5602,39422.64698,5495096,0.094,0.8435799999999999,43090.24751,3.0,0.2,1.5,0.06,0.8,0.05,0.8666666666666666,0.8916666666666666,0.21799096857432496,1,0.357808437848,,,,,,,,,,,,,,,,,,,,,,,,,1.8707257964933888e-09,,,,,,,
France,nonpoor,38061.09426000001,38058.87305,66896109,0.079,0.7975,36854.96828,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,1,0.3855577550300001,73.63415076670901,4925838175.812199,1.3936254762066863e-07,9.322812176149938,14.076239303691287,0.5990517,43845.30133693137,72.65077743637374,85.9060225394923,83.86838864268556,73.63415076670901,1.3936254762066863e-07,0.0014485797879569195,1.1305636156018568,13.164804127000854,15.972014684489155,11.12717023019411,199131.64377692682,1.0,0.8,0.43595602,0.30699999999999994,0.25788,70.4019200823159,1.979527652906654e-09,1.4576083764099819e-07,4709614519.635893,0.0018497082506717156,1.0459111155010246,0.001934630419811503,10.234237875976547,12.271871772783285
France,poor,38061.09426000001,38058.87305,66896109,0.079,0.7975,36854.96828,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,1,0.3855577550300001,21.319179592612983,1426170161.8180137,1.7015902969493305e-07,11.382976997806473,56.304957214765146,0.4053758,14924.265952274538,25.252672913953997,21.001265136019693,29.151800723246655,21.319179592612983,1.7015902969493305e-07,0.0015537983465044502,0.47774553759257304,3.6457407067617464,16.932454010510114,11.796276293988713,55145.700058912415,1.0,0.8,0.5369290000000001,0.30000000000000004,0.252,85.95941028915598,1.979527652906654e-09,4.2201905540860616e-08,5750350080.2791,0.0022584587217056003,0.2480144933626011,0.0005601304956441622,7.832621130633672,-0.31791445659328943
France,total,38061.09426000001,38058.87305,66896109,0.079,0.7975,36854.96828,3.0,0.2,1.5,0.06,0.8,0.05,0.7333333333333333,0.95,0.2234491797478895,1,0.3855577550300001,63.1711565318898,4225904573.013363,1.4552184403552153e-07,9.734845140481248,11.26099144295303,0.56031652,38061.09426,63.1711565318898,72.92507105879778,72.92507105879778,63.1711565318898,1.4552184403552153e-07,0.0014696234996664258,0.9999999999999998,11.26099144295303,16.16410254969335,11.260991442953033,170334.4550333239,1.0,0.8,0.45615061600000006,0.3056,0.256704,73.51341812368392,1.979527652906654e-09,1.2504905122097067e-07,4917761631.764535,0.0019314583448784926,0.8593146413843306,0.0016597304349780346,9.753914526907984,9.753914526907984
Gabon,nonpoor,16786.00072,16785.99801,1979786,0.058,0.87366,7179.340661,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5541666666666667,0.3299123735952057,1,0.12624021959800005,118.30788026175073,234224285.03189042,8.330428287009521e-07,1.6492465296625431,6.537148059942886,0.2428994,19780.501219406713,118.03710935166659,149.80286199340222,148.13379913506324,118.30788026175073,8.330428287009521e-07,0.004783858931433335,1.1396279375165297,6.198331001044011,15.324591460280333,4.529268142705077,60303.85685163892,1.0,0.15999999999999998,0.14480665400000006,0.4269905140632944,0.413326817613269,123.2689789032782,6.757927550893328e-09,7.995160835086741e-07,244046198.66700554,0.007343558537824142,0.9597538757466293,0.00704800876844897,29.825918873312517,31.494981731651492
Gabon,poor,16786.00072,16785.99801,1979786,0.058,0.87366,7179.340661,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5541666666666667,0.3299123735952057,1,0.12624021959800005,37.892059846327086,75018169.59492052,1.9145151158999517e-06,3.790330223247102,26.148592239771542,0.08577912,4807.998722373145,38.975143486663605,42.236637981045874,48.912889414401604,37.892059846327086,1.9145151158999517e-06,0.0099761704580574,0.4414882499338801,1.3552682355955048,27.174314669383897,8.031519668951242,13185.469065972566,1.0,0.15999999999999998,0.22777575700000013,0.2999999999999998,0.2903999999999999,283.29914777598833,6.757927550893328e-09,2.560717951955926e-07,560871686.5788329,0.016877108043874094,0.13375281974476422,0.002257360790005202,11.020829568074518,4.3445781347187875
Gabon,total,16786.00072,16785.99801,1979786,0.058,0.87366,7179.340661,3.0,0.2,1.5,0.06,0.8,0.05,0.5333333333333333,0.5541666666666667,0.3299123735952057,1,0.12624021959800005,102.22471617866603,202383061.94449645,1.049337286140752e-06,2.077463268379455,5.229718447954309,0.21147534400000004,16786.000720000004,102.224716178666,128.28961719093095,128.28961719093098,102.22471617866603,1.049337286140752e-06,0.005822321236758149,1.0,5.229718447954308,17.69453610210105,5.229718447954309,50880.179294505666,1.0,0.16000000000000006,0.16140047460000012,0.40159241125063544,0.38874145409061517,155.27501267782023,6.757927550893328e-09,6.908272258460581e-07,307411296.249371,0.009250268439034133,0.65834621047993,0.006089879172760219,26.064901012264954,26.064901012264926
Georgia,nonpoor,9276.766243,9267.299004,3719300,0.067,0.5382600000000001,3853.649904,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6291666666666667,0.3632651483124993,1,0.5723170420949999,115.97083879209278,431330340.7194306,1.8435223407476774e-06,6.856612641942837,0.5916675368414576,0.008063393000000002,10818.148937706474,108.50244988517372,139.70412922239066,139.586630214902,115.97083879209278,1.8435223407476774e-06,0.01429835836070631,1.1061615088769565,0.5901104622159481,1.1267557861047288,0.47261145472726124,31837.46391635533,1.0,0.48000000000000015,0.5436172322999998,0.26079795,0.2357613468,112.0746021441742,1.644906433284632e-08,1.9076117880252837e-06,416839067.7548271,0.012081214424125722,1.0347646707940699,0.01250121386637302,23.61579142280921,23.733290430297885
Georgia,poor,9276.766243,9267.299004,3719300,0.067,0.5382600000000001,3853.649904,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6291666666666667,0.3632651483124993,1,0.5723170420949999,1.4209992040308719,5285122.3395520225,3.37698139516969e-06,12.560006903054628,2.3666701473658303,0.011648850000000002,3111.235464174095,31.294554831707075,39.789937802473624,40.25993383242838,1.4209992040308719,3.37698139516969e-06,0.014444916826889314,0.5753539644921741,0.0062282985020381,1.1353692598969716,0.4762243284567852,336.02730592897626,1.0,0.48000000000000015,0.9843660629999997,0.3,0.2712,205.2993001204551,1.644906433284632e-08,2.3374107324027225e-08,763569686.9380085,0.022130481111925015,0.006921597897299846,0.00015317829153053416,38.83893462839751,38.36893859844275
Georgia,total,9276.766243,9267.299004,3719300,0.067,0.5382600000000001,3853.649904,3.0,0.2,1.5,0.06,0.8,0.05,0.6666666666666667,0.6291666666666667,0.3632651483124993,1,0.5723170420949999,93.06087087448041,346121297.04345506,2.15021415163208e-06,7.9972914941651965,0.47333402947316616,0.0087804844,9276.766242999998,93.06087087448041,119.72129093840731,119.72129093840728,93.06087087448041,2.15021415163208e-06,0.014327670053942906,0.9999999999999998,0.47333402947316605,1.1284784808631771,0.47333402947316616,25537.176594270073,1.0,0.4800000000000001,0.6317669984399998,0.26863836000000013,0.24284907744000006,130.71954173943038,1.644906433284632e-08,1.5307642518850326e-06,486185191.59146345,0.014091067761685583,0.7119124626368655,0.010031606751404527,26.660420063926864,26.660420063926892
Germany,nonpoor,44356.85773,44072.39216,82667685,0.078,0.7551,41936.05858,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,1,0.4036369474859999,48.39903060502777,4001035816.361795,7.445726534280096e-08,6.155209757320087,8.728536975987376,0.6140809,51050.44220747627,47.03548729236306,57.897869408089775,56.50043445728874,48.39903060502777,7.445726534280096e-08,0.0011204508870723555,1.1037719528566285,8.321874413930535,9.44241744972205,6.924439463129508,193624.4009438823,1.0,0.6399999999999999,0.4447285929999998,0.24068881249999996,0.20988064449999988,47.32896435467389,1.5731860258938468e-09,7.61406786146383e-08,3912575916.64841,0.0010670044447865332,1.0226091203334815,0.0010911284766750716,8.101403852260972,9.498838803062007
Germany,poor,44356.85773,44072.39216,82667685,0.078,0.7551,41936.05858,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,1,0.4036369474859999,12.346102157257015,1020623684.1139431,9.976161764023232e-08,8.247061982173166,34.914147903949505,0.5265063999999999,17582.519820094938,17.800275407915887,15.792483532875478,21.382223336079594,12.346102157257015,9.976161764023232e-08,0.001178583606782853,0.5849121885734839,1.6266502482273677,9.840531888315653,7.216390051431482,37847.14406780887,1.0,0.6399999999999999,0.6964383799999998,0.30000000000000016,0.26160000000000017,63.413745099566434,1.5731860258938468e-09,1.9422715388054612e-08,5242267504.561252,0.0014296266314797505,0.19469126350875982,0.0002783358152285648,9.03612117882258,3.446381375618463
Germany,total,44356.85773,44072.39216,82667685,0.078,0.7551,41936.05858,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.9166666666666669,0.2730174463967501,1,0.4036369474859999,41.18844491547363,3404953389.9122252,7.951813580228724e-08,6.573580202290704,6.982829580789902,0.5965660000000002,44356.85773000002,41.188444915473625,49.47679223304692,49.476792233046936,41.18844491547363,7.951813580228724e-08,0.0011320774310144552,0.9999999999999998,6.982829580789902,9.522040337440774,6.982829580789903,162468.94956866762,1.0,0.6400000000000001,0.4950705503999999,0.25255105000000005,0.2202245156,50.545920503652404,1.5731860258938468e-09,6.479708596932158e-08,4178514234.2309785,0.0011395288821251766,0.8148717939066396,0.0009285699443857703,8.288347317573304,8.28834731757329
Ghana,nonpoor,3980.202106,3980.202106,28206728,0.054000000000000006,0.54682,1513.461034,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.4079350165763704,1,0.17321134054200002,8.492937284371758,239557971.9013328,5.323887847541351e-07,15.016945641810434,0.386488738739479,0.23211979999999993,4706.182404819536,8.241112846315657,11.028227159401066,10.949815741709616,8.492937284371758,5.323887847541351e-07,0.0012139625995616129,1.0302519848373044,0.37704047707133104,0.6735993820598799,0.29862905937988016,11898.036147904933,1.0,0.6399999999999999,0.1705939609999999,0.6999999999999997,0.6103999999999996,9.096194592491953,5.8528737412189e-08,4.970808961751841e-07,256573886.70549136,0.002285359976765952,0.9336802547498129,0.0021337954853018603,2.456878457337858,2.5352898750293082
Ghana,poor,3980.202106,3980.202106,28206728,0.054000000000000006,0.54682,1513.461034,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.4079350165763704,1,0.17321134054200002,1.0043153685348158,28328450.42648131,9.9004048730012e-07,27.925802734261936,1.545954954957916,0.11741270000000001,1076.2809107218372,2.0116131207592134,2.35914784956153,2.6727935203273336,1.0043153685348158,9.9004048730012e-07,0.0014537751130994092,0.8789920606507815,0.037793046672592076,0.792718911515178,0.35143871743839555,1192.612100808711,1.0,0.6399999999999999,0.6374447240000001,0.6895954398094908,0.601327223513876,16.915459500309286,5.8528737412189e-08,5.878131048400006e-08,477129765.1202399,0.004249899640726758,0.059372632976151356,0.0002523277315543473,1.6684781517925178,1.3548324810267143
Ghana,total,3980.202106,3980.202106,28206728,0.054000000000000006,0.54682,1513.461034,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.4079350165763704,1,0.17321134054200002,6.995212901204369,197312067.60636252,6.239191252633322e-07,17.59871706030074,0.30919099099158326,0.20917838,3980.202105999998,6.9952129012043684,9.294411297433163,9.294411297433161,6.995212901204369,6.239191252633322e-07,0.0012619251022691724,0.9999999999999998,0.3091909909915833,0.6974232879509397,0.30919099099158326,9756.951338485687,1.0,0.6400000000000002,0.2639641136,0.6979190879618983,0.608585444702775,10.66004757405542,5.8528737412189e-08,4.0942097903694734e-07,300685062.3884411,0.002678267909558113,0.6562084130120976,0.0017575019345523577,2.2991983962287916,2.2991983962287934
Greece,nonpoor,24223.99229,24263.87813,10746740,0.059,0.7832899999999999,18103.96932,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.2367917503163358,1,0.489918763898,490.0349732922223,5266278448.878457,1.8700058151483137e-06,20.096466293886994,108.09851912957392,0.16322999999999996,28515.721016620897,509.36347474731366,608.368254762735,594.4316598059465,490.0349732922223,1.8700058151483137e-06,0.023268016162315112,1.1929538873162586,100.40375197805089,203.00837785669012,86.46715702126251,118773.44754646558,1.0,0.8,0.5128456680000001,0.17759721749999993,0.1491816627,479.73554498904053,3.897993039458925e-09,1.9101529149845225e-06,5155593170.755522,0.019804148682258375,1.0214689705834015,0.02022932336774709,104.39668651372426,118.3332814705127
Greece,poor,24223.99229,24263.87813,10746740,0.059,0.7832899999999999,18103.96932,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.2367917503163358,1,0.489918763898,253.93947909611887,2729021557.5814247,3.780055468682117e-06,40.623273307504846,432.39407651829566,0.0654293,7057.077383516378,176.62547327575373,150.37710261414603,206.12348244129947,253.93947909611887,3.780055468682117e-06,0.023288920197942282,0.22818445073496493,30.77906860609219,203.13986224462192,86.52544843324563,36410.35338414376,1.0,0.8,0.3911350200000001,0.30000000000000004,0.252,969.7440273538358,3.897993039458925e-09,9.898543219604964e-07,10421586928.52456,0.04003237846777881,0.261862380105655,0.010482973906862933,-47.8159966548194,-103.56237648197285
Greece,total,24223.99229,24263.87813,10746740,0.059,0.7832899999999999,18103.96932,3.0,0.2,1.5,0.06,0.8,0.05,0.8,0.5541666666666667,0.2367917503163358,1,0.489918763898,442.81587445300164,4758827070.619052,2.252015745855075e-06,24.20182769661057,86.47881530365915,0.14366986,24223.992290000006,442.81587445300164,516.7700243330173,516.7700243330174,442.81587445300164,2.252015745855075e-06,0.02327219696944056,1.0,86.47881530365916,203.03467473427654,86.47881530365915,102300.82871400118,1.0,0.8,0.4885035384000001,0.20207777400000002,0.16974533016,577.7372414619998,3.897993039458925e-09,1.7260931963797174e-06,6208791922.309332,0.023849794639362473,0.7664658648842313,0.01828005347557026,73.95414988001579,73.95414988001568
